Table Name,State Code,Distt Code,State Name,Area,Age,Total Person,Total Males,Total Females,Illiterate Person,Illiterate Males,Illiterate Females,Literate Person,Literate Males,Literate Females,Literate without educational level Person,Literate without educational level Males,Literate without educational level Females,Below primary Person,Below primary Males,Below primary Females,Primary Person,Primary Males,Primary Females,Middle Person,Middle Males,Middle Females,Secondary Person,Secondary Males,Secondary Females,Higher secondary Person,Higher Secondary Males,Higher Secondary Females,Non-technical diploma Person,Non-technical diploma Males,Non-technical diploma Females,Technical diploma Person,Technical diploma Males,Technical diploma Females,Graduate Person,Graduate Males,Graduate Females,Unclassified Person,Unclassified Males,Unclassified Females,Year
C2308,29,0,KARNATAKA,Rural,12,982990,499436,483554,171307,65165,106142,811683,434271,377412,6237,3284,2953,162020,85954,76066,614836,330632,284204,28590,14401,14189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,13,736407,377639,358768,96782,34050,62732,639625,343589,296036,4101,2071,2030,67381,34144,33237,470030,258134,211896,98113,49240,48873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,14,840718,439795,400923,138145,51643,86502,702573,388152,314421,6212,3261,2951,73957,37475,36482,321805,179688,142117,300599,167728,132871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,15,743714,399671,344043,148596,62519,86077,595118,337152,257966,6640,3669,2971,62514,33290,29224,171413,94282,77131,288524,171527,116997,66027,34384,31643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,16,801275,426176,375099,168475,70225,98250,632800,355951,276849,8388,4689,3699,70799,37660,33139,163403,86547,76856,201521,122405,79116,188688,104649,84039,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,KARNATAKA,Rural,17,450632,240976,209656,67396,27735,39661,383236,213241,169995,4205,2333,1872,33841,17911,15930,83911,43500,40411,83457,50277,33180,177822,99220,78602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,18,1036669,551936,484733,274702,111628,163074,761967,440308,321659,13426,7678,5748,94815,52964,41851,193428,102377,91051,148963,91219,57744,204466,119943,84523,99946,60250,39696,566,446,120,6356,5430,926,0,0,0,1,1,0,2001
C2308,29,0,KARNATAKA,Rural,19,451938,233919,218019,88984,30672,58312,362954,203247,159707,5269,2912,2357,37559,19917,17642,80466,39304,41162,69211,40853,28358,95423,54353,41070,69013,40992,28021,473,361,112,5540,4555,985,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,20-24,2985560,1546091,1439469,884901,300008,584893,2100659,1246083,854576,42214,24118,18096,261328,142238,119090,505477,255118,250359,345562,216184,129378,492928,296493,196435,289732,195768,93964,3767,3152,615,38481,31429,7052,121168,81581,39587,2,2,0,2001
C2308,29,0,KARNATAKA,Rural,25-29,2848720,1359926,1488794,1151585,362073,789512,1697135,997853,699282,44091,24616,19475,277537,143651,133886,436231,210937,225294,222407,133682,88725,353511,211693,141818,175576,129419,46157,3083,2706,377,29562,23685,5877,155133,117461,37672,4,3,1,2001
C2308,29,0,KARNATAKA,Rural,30-34,2430733,1198795,1231938,1171965,407511,764454,1258768,791284,467484,39513,23513,16000,259838,145164,114674,352181,188653,163528,138993,89374,49619,235858,156149,79709,99103,78940,20163,1971,1828,143,22845,18488,4357,108464,89173,19291,2,2,0,2001
C2308,29,0,KARNATAKA,Rural,35-39,2530832,1228241,1302591,1363911,485948,877963,1166921,742293,424628,42807,26509,16298,292285,170091,122194,373174,210059,163115,113947,75501,38446,193986,134057,59929,60474,49442,11032,937,852,85,13155,10741,2414,76156,65041,11115,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,40-44,1997708,1058414,939294,1121701,452567,669134,876007,605847,270160,34765,23665,11100,234680,150468,84212,293719,187136,106583,79385,58021,21364,143297,108738,34559,34991,29544,5447,466,416,50,6932,5642,1290,47772,42217,5555,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,45-49,1774819,928804,846015,1017753,394715,623038,757066,534089,222977,29760,20174,9586,216266,140352,75914,258903,170000,88903,65700,49732,15968,119044,94340,24704,25814,22276,3538,293,267,26,5283,4354,929,36003,32594,3409,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,50-54,1399820,733108,666712,873467,341088,532379,526353,392020,134333,23534,16248,7286,162048,111727,50321,179366,127135,52231,43387,34221,9166,76517,65052,11465,14617,13016,1601,269,250,19,3883,3348,535,22732,21023,1709,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,55-59,959486,458153,501333,618648,210901,407747,340838,247252,93586,15407,10172,5235,119289,80056,39233,119769,84039,35730,26119,20132,5987,38386,32790,5596,6687,6026,661,246,216,30,3810,3468,342,11125,10353,772,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,60-64,1059747,510997,548750,752226,274848,477378,307521,236149,71372,17661,11854,5807,113184,81349,31835,109092,83731,25361,22387,18265,4122,29851,26600,3251,4222,3887,335,266,237,29,3126,2922,204,7732,7304,428,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,65-69,669806,307599,362207,474471,159607,314864,195335,147992,47343,10764,7126,3638,77007,54745,22262,67901,51433,16468,13326,10822,2504,18170,16234,1936,2295,2119,176,165,154,11,1709,1595,114,3998,3764,234,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,70-74,579970,276687,303283,432362,159259,273103,147608,117428,30180,9562,6403,3159,60619,46394,14225,50780,40948,9832,8971,7497,1474,12187,11134,1053,1691,1502,189,127,117,10,1195,1129,66,2476,2304,172,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,75-79,247996,117686,130310,178601,62984,115617,69395,54702,14693,4080,2699,1381,29527,22455,7072,23637,19104,4533,4460,3696,764,5300,4644,656,825,685,140,62,57,5,444,409,35,1060,953,107,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,80+,332075,147877,184198,254655,87263,167392,77420,60614,16806,5630,3551,2079,32891,25003,7888,25465,20825,4640,5040,4113,927,5693,4829,864,1174,953,221,59,59,0,340,299,41,1128,982,146,0,0,0,2001
C2308,29,0,KARNATAKA,Rural,Age not stated,33944,18790,15154,18818,9087,9731,15126,9703,5423,4645,3072,1573,3274,1934,1340,3313,2053,1260,1350,924,426,1423,913,510,541,370,171,11,9,2,114,95,19,455,333,122,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,0-6,2246720,1158401,1088319,2246720,1158401,1088319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,7,336215,172297,163918,74880,37756,37124,261335,134541,126794,2103,1133,970,259232,133408,125824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,8,403052,203822,199230,47029,22564,24465,356023,181258,174765,1421,803,618,354602,180455,174147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,9,335589,169154,166435,23722,11069,12653,311867,158085,153782,889,489,400,287214,146644,140570,23764,10952,12812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,10,461237,237392,223845,39838,18650,21188,421399,218742,202657,1526,886,640,285259,152126,133133,134614,65730,68884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,11,326886,166762,160124,18071,8108,9963,308815,158654,150161,857,497,360,94842,52830,42012,213115,105326,107789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,KARNATAKA,Urban,12,443819,229326,214493,39002,18376,20626,404817,210950,193867,1551,928,623,54283,31907,22376,319086,164580,154506,29896,13534,16362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,KARNATAKA,Urban,13,353592,178877,174715,23843,10337,13506,329749,168540,161209,1178,630,548,21148,12279,8869,217794,114932,102862,89629,40699,48930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,14,384902,199043,185859,30877,13927,16950,354025,185116,168909,1544,889,655,20044,11632,8412,130151,72531,57620,202286,100064,102222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,15,359401,188749,170652,36760,17764,18996,322641,170985,151656,1809,1029,780,17737,10509,7228,69624,39355,30269,163349,87748,75601,70122,32344,37778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,16,385393,198557,186836,37990,17650,20340,347403,180907,166496,2060,1169,891,19446,11283,8163,62421,34418,28003,100837,56703,44134,162639,77334,85305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,17,305573,160433,145140,21171,10204,10967,284402,150229,134173,1627,907,720,12349,7292,5057,40922,22714,18208,45738,26643,19095,183766,92673,91093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,18,528694,274242,254452,67418,28952,38466,461276,245290,215986,4084,2186,1898,27450,15895,11555,81531,43154,38377,66224,37818,28406,148317,79234,69083,122277,58909,63368,2087,1285,802,9306,6809,2497,0,0,0,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,19,318383,165671,152712,26451,10488,15963,291932,155183,136749,2149,1125,1024,13064,7461,5603,39865,20719,19146,36340,20417,15923,81570,43703,37867,107096,53387,53709,2039,1290,749,9808,7081,2727,0,0,0,1,0,1,2001
C2308,29,0,KARNATAKA,Urban,20-24,1900665,995842,904823,236309,86155,150154,1664356,909687,754669,16698,9011,7687,82201,44885,37316,256345,129432,126913,187931,107466,80465,420456,228637,191819,345674,186319,159355,13802,9548,4254,64553,48499,16054,276687,145886,130801,9,4,5,2001
C2308,29,0,KARNATAKA,Urban,25-29,1729499,856377,873122,299708,97360,202348,1429791,759017,670774,16621,8430,8191,87328,41078,46250,248518,113476,135042,146094,77827,68267,360929,188915,172014,179892,99711,80181,10981,8066,2915,51386,39342,12044,328040,182171,145869,2,1,1,2001
C2308,29,0,KARNATAKA,Urban,30-34,1390472,718807,671665,282758,99753,183005,1107714,619054,488660,13677,7228,6449,79141,38435,40706,210310,101131,109179,104213,56380,47833,282819,155452,127367,119065,71325,47740,7708,6201,1507,39349,30245,9104,251427,152654,98773,5,3,2,2001
C2308,29,0,KARNATAKA,Urban,35-39,1387247,698535,688712,345344,117871,227473,1041903,580664,461239,14505,7553,6952,93436,44536,48900,235834,111941,123893,92780,49069,43711,261148,142779,118369,95425,59281,36144,4731,3902,829,27202,20595,6607,216839,141005,75834,3,3,0,2001
C2308,29,0,KARNATAKA,Urban,40-44,1060748,578428,482320,266650,100623,166027,794098,477805,316293,11174,6267,4907,72692,37687,35005,174849,91148,83701,64172,36151,28021,207493,121500,85993,65459,43434,22025,3548,2994,554,18668,14175,4493,176041,124447,51594,2,2,0,2001
C2308,29,0,KARNATAKA,Urban,45-49,939023,505467,433556,254064,87804,166260,684959,417663,267296,10022,5434,4588,70033,35383,34650,155964,79685,76279,55874,31721,24153,180296,108728,71568,51341,35440,15901,2665,2288,377,14383,10812,3571,144379,108170,36209,2,2,0,2001
C2308,29,0,KARNATAKA,Urban,50-54,709835,384381,325454,215864,72459,143405,493971,311922,182049,8202,4470,3732,55679,28602,27077,112415,58213,54202,38801,22112,16689,130688,83347,47341,33211,23975,9236,2787,2528,259,13794,11246,2548,98394,77429,20965,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,55-59,464256,236606,227650,151451,44257,107194,312805,192349,120456,5682,2985,2697,44007,21163,22844,80348,39610,40738,25615,14054,11561,75598,49295,26303,17192,12880,4312,2304,2113,191,10317,8566,1751,51740,41681,10059,2,2,0,2001
C2308,29,0,KARNATAKA,Urban,60-64,439162,218000,221162,179868,53970,125898,259294,164030,95264,6413,3278,3135,41513,21124,20389,70938,37614,33324,21468,12308,9160,59855,40911,18944,11712,9209,2503,1668,1538,130,7421,6218,1203,38306,31830,6476,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,65-69,283381,133774,149607,113942,30594,83348,169439,103180,66259,4099,1944,2155,31086,14748,16338,48388,24268,24120,14070,7699,6371,37244,25763,11481,6908,5427,1481,946,880,66,3851,3124,727,22847,19327,3520,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,70-74,219527,105929,113598,101160,29647,71513,118367,76282,42085,3496,1691,1805,24689,12721,11968,35883,20452,15431,9357,5395,3962,24057,18346,5711,4437,3519,918,496,456,40,2115,1751,364,13837,11951,1886,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,75-79,105234,50593,54641,44398,12259,32139,60836,38334,22502,1773,837,936,13133,6486,6647,18457,10415,8042,5142,3014,2128,12311,9288,3023,2276,1730,546,246,222,24,956,783,173,6542,5559,983,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,80+,125124,54588,70536,65034,16752,48282,60090,37836,22254,2291,1089,1202,14823,7220,7603,18026,10603,7423,4546,2858,1688,11252,8694,2558,2465,1884,581,222,199,23,898,727,171,5567,4562,1005,0,0,0,2001
C2308,29,0,KARNATAKA,Urban,Age not stated,17900,9907,7993,8357,4090,4267,9543,5817,3726,3395,2165,1230,1135,612,523,1358,756,602,724,425,299,1247,741,506,556,346,210,48,24,24,169,127,42,911,621,290,0,0,0,2001
C2308,30,0,GOA,Rural,0-6,71338,36547,34791,71338,36547,34791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,7,9878,5052,4826,1585,749,836,8293,4303,3990,21,10,11,8272,4293,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,8,10922,5633,5289,944,456,488,9978,5177,4801,13,8,5,9965,5169,4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,9,10414,5302,5112,537,234,303,9877,5068,4809,13,6,7,8792,4503,4289,1072,559,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,10,13002,6539,6463,592,254,338,12410,6285,6125,18,8,10,7393,3753,3640,4999,2524,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,11,10021,5065,4956,296,124,172,9725,4941,4784,10,7,3,2712,1475,1237,7003,3459,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,12,12887,6664,6223,489,179,310,12398,6485,5913,26,13,13,1740,952,788,9318,4885,4433,1314,635,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,13,11423,5811,5612,316,111,205,11107,5700,5407,16,11,5,765,412,353,6727,3490,3237,3599,1787,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,14,12120,6155,5965,336,117,219,11784,6038,5746,29,9,20,554,265,289,4391,2433,1958,6810,3331,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,15,12209,6114,6095,554,214,340,11655,5900,5755,49,28,21,524,238,286,2907,1555,1352,5581,2839,2742,2594,1240,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,16,12636,6287,6349,576,244,332,12060,6043,6017,57,28,29,535,236,299,2247,1240,1007,4496,2318,2178,4725,2221,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,17,11245,5580,5665,384,153,231,10861,5427,5434,96,45,51,458,191,267,1597,794,803,3149,1627,1522,5561,2770,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,18,16369,8504,7865,1101,511,590,15268,7993,7275,170,86,84,826,358,468,2374,1248,1126,3984,2200,1784,3322,1842,1480,4367,2087,2280,4,2,2,221,170,51,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,19,11632,6085,5547,527,202,325,11105,5883,5222,133,79,54,556,220,336,1457,778,679,2619,1456,1163,2273,1302,971,3853,1865,1988,4,2,2,210,181,29,0,0,0,0,0,0,2001
C2308,30,0,GOA,Rural,20-24,72435,37803,34632,5223,2031,3192,67212,35772,31440,997,507,490,3738,1577,2161,9308,4864,4444,14344,7801,6543,13734,7842,5892,17625,9329,8296,35,18,17,1271,1092,179,6160,2742,3418,0,0,0,2001
C2308,30,0,GOA,Rural,25-29,69748,35778,33970,7432,2483,4949,62316,33295,29021,968,564,404,4942,2013,2929,9540,4690,4850,13258,7358,5900,13187,7520,5667,12091,6599,5492,31,17,14,860,734,126,7438,3800,3638,1,0,1,2001
C2308,30,0,GOA,Rural,30-34,57642,30168,27474,8630,2919,5711,49012,27249,21763,764,394,370,5964,2654,3310,8426,4361,4065,9712,5766,3946,10048,5953,4095,8390,4675,3715,19,8,11,670,600,70,5019,2838,2181,0,0,0,2001
C2308,30,0,GOA,Rural,35-39,50703,25637,25066,10737,3378,7359,39966,22259,17707,722,384,338,7356,3456,3900,7738,4098,3640,7324,4369,2955,7265,4402,2863,5845,3280,2565,11,5,6,449,404,45,3255,1860,1395,1,1,0,2001
C2308,30,0,GOA,Rural,40-44,40079,21026,19053,10298,3264,7034,29781,17762,12019,599,330,269,6619,3460,3159,6051,3491,2560,4462,2906,1556,5279,3386,1893,4024,2394,1630,13,7,6,258,220,38,2476,1568,908,0,0,0,2001
C2308,30,0,GOA,Rural,45-49,37570,18549,19021,12267,3510,8757,25303,15039,10264,555,298,257,6969,3813,3156,5156,2920,2236,3297,2041,1256,3929,2513,1416,3132,1883,1249,4,0,4,200,154,46,2060,1416,644,1,1,0,2001
C2308,30,0,GOA,Rural,50-54,31947,15678,16269,12859,3779,9080,19088,11899,7189,552,324,228,6179,3653,2526,3635,2089,1546,2103,1341,762,2510,1729,781,2388,1511,877,10,6,4,150,117,33,1561,1129,432,0,0,0,2001
C2308,30,0,GOA,Rural,55-59,24471,11370,13101,11753,3335,8418,12718,8035,4683,433,254,179,5331,3273,2058,2400,1422,978,1028,658,370,1279,899,380,1368,876,492,4,3,1,104,70,34,771,580,191,0,0,0,2001
C2308,30,0,GOA,Rural,60-64,23093,10591,12502,12644,3792,8852,10449,6799,3650,417,215,202,4959,3144,1815,2052,1328,724,617,425,192,836,600,236,1064,717,347,5,2,3,54,44,10,445,324,121,0,0,0,2001
C2308,30,0,GOA,Rural,65-69,15502,6718,8784,8772,2424,6348,6730,4294,2436,286,152,134,3381,2143,1238,1170,707,463,383,234,149,534,383,151,634,417,217,1,1,0,34,28,6,307,229,78,0,0,0,2001
C2308,30,0,GOA,Rural,70-74,11429,4761,6668,6885,1944,4941,4544,2817,1727,231,119,112,2345,1465,880,824,495,329,234,135,99,294,210,84,406,246,160,3,2,1,18,13,5,189,132,57,0,0,0,2001
C2308,30,0,GOA,Rural,75-79,5583,2275,3308,3060,763,2297,2523,1512,1011,117,56,61,1266,761,505,460,275,185,119,61,58,194,127,67,255,158,97,3,1,2,14,8,6,95,65,30,0,0,0,2001
C2308,30,0,GOA,Rural,80+,5866,2287,3579,3428,875,2553,2438,1412,1026,117,57,60,1201,693,508,459,247,212,116,66,50,182,122,60,240,145,95,1,1,0,15,9,6,107,72,35,0,0,0,2001
C2308,30,0,GOA,Rural,Age not stated,4927,2566,2361,913,365,548,4014,2201,1813,2825,1508,1317,317,165,152,269,142,127,217,130,87,205,136,69,94,57,37,0,0,0,15,13,2,72,50,22,0,0,0,2001
C2308,30,0,GOA,Urban,0-6,74630,38791,35839,74630,38791,35839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,7,11290,5743,5547,1706,814,892,9584,4929,4655,44,25,19,9540,4904,4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,8,12197,6182,6015,1120,516,604,11077,5666,5411,27,19,8,11050,5647,5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,9,10544,5370,5174,612,274,338,9932,5096,4836,18,13,5,8728,4480,4248,1186,603,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,10,14067,7203,6864,876,371,505,13191,6832,6359,22,13,9,7253,3836,3417,5916,2983,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,11,10354,5264,5090,389,148,241,9965,5116,4849,13,7,6,2282,1241,1041,7670,3868,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,12,13307,6921,6386,821,337,484,12486,6584,5902,25,12,13,1468,863,605,9528,5006,4522,1465,703,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,13,11138,5655,5483,475,187,288,10663,5468,5195,14,6,8,611,337,274,5768,3106,2662,4270,2019,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,14,11694,6027,5667,521,210,311,11173,5817,5356,24,14,10,515,272,243,3195,1838,1357,7439,3693,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,15,11703,6023,5680,886,391,495,10817,5632,5185,37,20,17,483,255,228,2074,1233,841,4930,2616,2314,3293,1508,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,16,11593,5973,5620,775,372,403,10818,5601,5217,62,27,35,476,236,240,1553,886,667,2975,1652,1323,5752,2800,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,17,10712,5644,5068,544,262,282,10168,5382,4786,41,23,18,401,216,185,1186,684,502,2070,1221,849,6470,3238,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,18,15802,8587,7215,1591,744,847,14211,7843,6368,155,92,63,832,457,375,1932,1187,745,2532,1537,995,2796,1639,1157,5613,2682,2931,6,3,3,345,246,99,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,19,11130,6173,4957,773,357,416,10357,5816,4541,123,89,34,474,263,211,1157,686,471,1622,999,623,1799,1095,704,4812,2412,2400,5,4,1,365,268,97,0,0,0,0,0,0,2001
C2308,30,0,GOA,Urban,20-24,69581,37849,31732,6752,2876,3876,62829,34973,27856,856,538,318,3120,1705,1415,7451,4457,2994,8666,5152,3514,10823,6543,4280,19418,10485,8933,48,25,23,2209,1782,427,10237,4285,5952,1,1,0,2001
C2308,30,0,GOA,Urban,25-29,68866,34967,33899,8476,3149,5327,60390,31818,28572,826,478,348,3321,1630,1691,7381,3782,3599,8457,4665,3792,10853,6018,4835,14706,7904,6802,45,22,23,1627,1347,280,13174,5972,7202,0,0,0,2001
C2308,30,0,GOA,Urban,30-34,59902,31136,28766,8306,3168,5138,51596,27968,23628,774,427,347,3502,1673,1829,6815,3513,3302,7002,3886,3116,8907,4984,3923,12205,6698,5507,46,22,24,1324,1145,179,11021,5620,5401,0,0,0,2001
C2308,30,0,GOA,Urban,35-39,53862,27608,26254,9032,3371,5661,44830,24237,20593,664,366,298,4209,1943,2266,6816,3376,3440,6132,3532,2600,7445,4233,3212,9692,5212,4480,38,23,15,1080,945,135,8753,4607,4146,1,0,1,2001
C2308,30,0,GOA,Urban,40-44,42460,23039,19421,7481,2872,4609,34979,20167,14812,581,310,271,3793,1837,1956,5272,2891,2381,4222,2566,1656,5682,3367,2315,7056,4005,3051,30,19,11,782,675,107,7561,4497,3064,0,0,0,2001
C2308,30,0,GOA,Urban,45-49,38062,19517,18545,7791,2558,5233,30271,16959,13312,510,267,243,4230,1904,2326,4809,2502,2307,3225,1868,1357,4685,2730,1955,5846,3187,2659,20,13,7,503,410,93,6443,4078,2365,0,0,0,2001
C2308,30,0,GOA,Urban,50-54,32364,17204,15160,7943,2507,5436,24421,14697,9724,492,271,221,4388,2116,2272,3725,2093,1632,2273,1438,835,3231,2027,1204,4862,2876,1986,25,14,11,493,420,73,4932,3442,1490,0,0,0,2001
C2308,30,0,GOA,Urban,55-59,22434,11693,10741,6498,1918,4580,15936,9775,6161,386,200,186,3968,2064,1904,2746,1566,1180,1222,787,435,1825,1162,663,2795,1736,1059,17,11,6,388,314,74,2588,1935,653,1,0,1,2001
C2308,30,0,GOA,Urban,60-64,19301,9381,9920,7084,1959,5125,12217,7422,4795,366,186,180,3709,1972,1737,2232,1304,928,876,543,333,1236,834,402,2068,1277,791,13,10,3,190,148,42,1527,1148,379,0,0,0,2001
C2308,30,0,GOA,Urban,65-69,12666,5783,6883,4595,1182,3413,8071,4601,3470,236,124,112,2679,1329,1350,1444,748,696,444,246,198,850,531,319,1355,836,519,10,5,5,83,57,26,970,725,245,0,0,0,2001
C2308,30,0,GOA,Urban,70-74,9055,3889,5166,3670,918,2752,5385,2971,2414,204,90,114,1951,946,1005,998,514,484,278,143,135,503,311,192,862,516,346,11,5,6,68,46,22,510,400,110,0,0,0,2001
C2308,30,0,GOA,Urban,75-79,4732,2004,2728,1756,396,1360,2976,1608,1368,120,57,63,1056,473,583,556,267,289,156,92,64,293,194,99,489,300,189,3,2,1,30,20,10,273,203,70,0,0,0,2001
C2308,30,0,GOA,Urban,80+,5046,1987,3059,2030,407,1623,3016,1580,1436,147,68,79,1099,467,632,575,286,289,162,81,81,245,161,84,460,284,176,3,1,2,40,28,12,284,204,80,1,0,1,2001
C2308,30,0,GOA,Urban,Age not stated,2085,1090,995,497,204,293,1588,886,702,1009,554,455,109,50,59,104,59,45,74,46,28,136,82,54,81,44,37,1,1,0,5,5,0,69,45,24,0,0,0,2001
C2308,32,0,KERALA,Rural,0-6,2857686,1457233,1400453,2857686,1457233,1400453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,32,0,KERALA,Rural,7,374727,189816,184911,73144,37196,35948,301583,152620,148963,1766,990,776,299815,151629,148186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2001
C2308,32,0,KERALA,Rural,8,392035,199547,192488,25434,13148,12286,366601,186399,180202,916,513,403,365684,185885,179799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,32,0,KERALA,Rural,9,371176,188296,182880,10900,5604,5296,360276,182692,177584,635,349,286,342322,174135,168187,17319,8208,9111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,32,0,KERALA,Rural,10,440991,227403,213588,8573,4322,4251,432418,223081,209337,875,422,453,305479,161943,143536,126063,60716,65347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2001
