Table Name,State Code,Distt Code,State Name,Area,Age,Total Person,Total Males,Total Females,Illiterate Person,Illiterate Males,Illiterate Females,Literate Person,Literate Males,Literate Females,Literate without educational level Person,Literate without educational level Males,Literate without educational level Females,Below primary Person,Below primary Males,Below primary Females,Primary Person,Primary Males,Primary Females,Middle Person,Middle Males,Middle Females,Secondary Person,Secondary Males,Secondary Females,Higher secondary Person,Higher Secondary Males,Higher Secondary Females,Non-technical diploma Person,Non-technical diploma Males,Non-technical diploma Females,Technical diploma Person,Technical diploma Males,Technical diploma Females,Graduate Person,Graduate Males,Graduate Females,Unclassified Person,Unclassified Males,Unclassified Females,Year
C2308,28,0,State - ANDHRA PRADESH  28,Rural,70-74,918723,465731,452992,722416,313004,409412,196307,152727,43580,22045,15521,6524,61159,46532,14627,84743,65576,19167,10355,8515,1840,11304,10432,872,3423,3138,285,85,69,16,487,420,67,2697,2517,180,9,7,2,2001
C2308,28,0,State - ANDHRA PRADESH  28,Rural,75-79,317166,158218,158948,238041,97316,140725,79125,60902,18223,7933,5621,2312,24557,18455,6102,34562,26331,8231,4649,3875,774,4635,4140,495,1487,1301,186,33,28,5,176,157,19,1089,990,99,4,4,0,2001
C2308,28,0,State - ANDHRA PRADESH  28,Rural,80+,386032,177404,208628,304033,116638,187395,81999,60766,21233,9750,6534,3216,26658,18945,7713,33619,25145,8474,4103,3369,734,4797,4150,647,1469,1251,218,49,38,11,207,183,24,1341,1146,195,6,5,1,2001
C2308,28,0,State - ANDHRA PRADESH  28,Rural,Age not stated,78984,44061,34923,42485,19967,22518,36499,24094,12405,13438,8480,4958,7331,4493,2838,8032,5431,2601,2704,1914,790,2483,1845,638,1288,968,320,9,7,2,162,138,24,1041,818,223,11,0,11,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,All ages,20808940,10590209,10218731,6916069,2865678,4050391,13892871,7724531,6168340,372989,195995,176994,2135179,1083324,1051855,3583724,1765590,1818134,1433976,743802,690174,2493101,1420932,1072169,1735075,1015574,719501,32479,24788,7691,206036,179488,26548,1898465,1293617,604848,1847,1421,426,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,0-6,2550058,1304313,1245745,2550058,1304313,1245745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,7,431172,222437,208735,97622,48967,48655,333550,173470,160080,4419,2565,1854,329122,170898,158224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,8,489822,246802,243020,69957,33138,36819,419865,213664,206201,4547,2475,2072,415300,211177,204123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,9,409004,206973,202031,40771,18889,21882,368233,188084,180149,3171,1752,1419,312519,161308,151211,52524,25006,27518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,10,567024,294501,272523,63467,30088,33379,503557,264413,239144,5234,2893,2341,258477,140059,118418,239819,121437,118382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,3,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,11,384570,195396,189174,30024,13284,16740,354546,182112,172434,2918,1576,1342,81967,45113,36854,269654,135418,134236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,12,538889,276858,262031,56787,25905,30882,482102,250953,231149,4856,2699,2157,58361,32957,25404,356177,185724,170453,62700,29568,33132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,13,423404,209771,213633,37137,15661,21476,386267,194110,192157,3464,1769,1695,23518,12428,11090,192679,100138,92541,166605,79774,86831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,14,449697,227388,222309,43598,19032,24566,406099,208356,197743,4524,2386,2138,19519,10226,9293,110801,58630,52171,271244,137108,134136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,15,464967,239590,225377,56856,26127,30729,408111,213463,194648,5609,3045,2564,18900,10309,8591,79915,42265,37650,138513,76111,62402,165165,81730,83435,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,16,473275,237175,236100,54652,23506,31146,418623,213669,204954,5993,3055,2938,17560,9273,8287,70144,35393,34751,73112,40975,32137,251798,124962,126836,0,0,0,0,0,0,0,0,0,0,0,0,16,11,5,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,17,383062,202886,180176,36862,16341,20521,346200,186545,159655,4848,2560,2288,12197,6737,5460,50805,26618,24187,36772,21209,15563,241525,129399,112126,0,0,0,0,0,0,0,0,0,0,0,0,53,22,31,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,18,619480,304610,314870,96814,36025,60789,522666,268585,254081,10754,5333,5421,23150,11476,11674,95777,45597,50180,49265,26409,22856,123579,65176,58403,209156,106614,102542,1600,976,624,9267,6943,2324,0,0,0,118,61,57,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,19,375322,191557,183765,42283,15263,27020,333039,176294,156745,5969,3050,2919,11972,5956,6016,50786,23988,26798,25816,13745,12071,67867,36089,31778,160730,85933,74797,1372,887,485,8419,6563,1856,0,0,0,108,83,25,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,20-24,2139935,1081373,1058562,352444,118858,233586,1787491,962515,824976,40976,20239,20737,69044,31289,37755,316129,146047,170082,127203,66435,60768,358905,190500,168405,448773,245696,203077,7091,5113,1978,47683,40089,7594,371259,216775,154484,428,332,96,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,25-29,1982327,956815,1025512,441878,138458,303420,1540449,818357,722092,44823,21937,22886,75161,30134,45027,315618,136773,178845,106768,52142,54626,318056,171222,146834,240801,130932,109869,5919,4416,1503,37403,32650,4753,395640,237942,157698,260,209,51,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,30-34,1605373,830695,774678,419698,150046,269652,1185675,680649,505026,37043,19471,17572,66214,29373,36841,256072,119029,137043,77559,39228,38331,229455,135106,94349,179660,107263,72397,4366,3580,786,29315,26428,2887,305800,201020,104780,191,151,40,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,35-39,1617522,808492,809030,507770,174881,332889,1109752,633611,476141,39077,20255,18822,77199,34337,42862,288157,131455,156702,76369,37322,39047,202155,118870,83285,149434,91798,57636,2953,2364,589,22206,20153,2053,252058,176939,75119,144,118,26,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,40-44,1216726,670319,546407,391401,156503,234898,825325,513816,311509,30708,17558,13150,57586,29299,28287,215775,111562,104213,60458,33198,27260,157533,101056,56477,105885,70193,35692,2190,1731,459,14940,13694,1246,180115,135415,44700,135,110,25,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,45-49,1044742,561899,482843,349595,124971,224624,695147,436928,258219,26541,14607,11934,50748,24367,26381,186573,94550,92023,54101,29791,24310,127681,83656,44025,88245,60466,27779,1902,1510,392,12129,11069,1060,147142,116844,30298,85,68,17,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,50-54,792571,430945,361626,300858,107779,193079,491713,323166,168547,21384,11892,9492,40350,19833,20517,132783,69865,62918,36528,20846,15682,86738,60860,25878,60457,44909,15548,1837,1512,325,10045,9064,981,101510,84312,17198,81,73,8,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,55-59,513188,253762,259426,201762,58899,142863,311426,194863,116563,13877,7113,6764,30014,13383,16631,93672,44893,48779,23687,12724,10963,54749,38739,16010,33773,25767,8006,1241,1059,182,6712,6040,672,53643,45094,8549,58,51,7,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,60-64,524038,253742,270296,259052,81420,177632,264986,172322,92664,15577,8051,7526,30114,14853,15261,82272,43081,39191,19363,10902,8461,47756,36305,11451,24798,19746,5052,901,746,155,4051,3570,481,40132,35052,5080,22,16,6,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,65-69,301425,139646,161779,142169,38967,103202,159256,100679,58577,9199,4491,4708,20209,9377,10832,51245,25109,26136,11485,6165,5320,26713,20863,5850,14228,11496,2732,477,385,92,1894,1619,275,23789,21160,2629,17,14,3,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,70-74,241900,115080,126820,133738,43166,90572,108162,71914,36248,8094,4265,3829,16279,8857,7422,37986,21856,16130,7826,4850,2976,15983,13044,2939,8298,6894,1404,244,193,51,902,738,164,12543,11210,1333,7,7,0,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,75-79,96703,46741,49962,47180,14337,32843,49523,32404,17119,3461,1745,1716,7185,3871,3314,17207,9642,7565,3681,2336,1345,7698,6197,1501,4083,3207,876,134,107,27,371,308,63,5697,4985,712,6,6,0,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,80+,118278,50261,68017,68519,19199,49320,49759,31062,18697,4577,2237,2340,8724,4462,4262,16629,9175,7454,3096,1949,1147,7064,5592,1472,3813,2864,949,131,108,23,403,336,67,5318,4335,983,4,4,0,2001
C2308,28,0,State - ANDHRA PRADESH  28,Urban,Age not stated,54466,30182,24284,23117,11655,11462,31349,18527,12822,11346,6976,4370,3790,1972,1818,4525,2339,2186,1825,1015,810,2681,1566,1115,2941,1796,1145,121,101,20,296,224,72,3819,2534,1285,5,4,1,2001
C2308,29,0,State - KARNATAKA  29,Total,All ages,52850562,26898918,25951644,22415600,9237707,13177893,30434962,17661211,12773751,538542,318906,219636,7676809,4205270,3471539,8469455,4606498,3862957,3815098,2239919,1575179,5170384,3083899,2086485,2051687,1301965,749722,69039,54661,14378,416951,327689,89262,2226959,1522376,704583,38,28,10,2001
C2308,29,0,State - KARNATAKA  29,Total,0-6,7182100,3690958,3491142,7182100,3690958,3491142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,7,1023407,521358,502049,308027,150152,157875,715380,371206,344174,6157,3429,2728,709223,367777,341446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,8,1288401,648505,639896,217467,96650,120817,1070934,551855,519079,5634,3172,2462,1065300,548683,516617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,9,1130117,570132,559985,110425,45684,64741,1019692,524448,495244,3771,2045,1726,965241,497960,467281,50680,24443,26237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,10,1462506,746246,716260,196475,80630,115845,1266031,665616,600415,6433,3460,2973,959046,510267,448779,300552,151889,148663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,11,1016642,518871,497771,83236,30845,52391,933406,488026,445380,3586,1938,1648,338923,182703,156220,590896,303384,287512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,State - KARNATAKA  29,Total,12,1426809,728762,698047,210309,83541,126768,1216500,645221,571279,7788,4212,3576,216303,117861,98442,933922,495212,438710,58486,27935,30551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,State - KARNATAKA  29,Total,13,1089999,556516,533483,120625,44387,76238,969374,512129,457245,5279,2701,2578,88529,46423,42106,687824,373066,314758,187742,89939,97803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,14,1225620,638838,586782,169022,65570,103452,1056598,573268,483330,7756,4150,3606,94001,49107,44894,451956,252219,199737,502885,267792,235093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,15,1103115,588420,514695,185356,80283,105073,917759,508137,409622,8449,4698,3751,80251,43799,36452,241037,133637,107400,451873,259275,192598,136149,66728,69421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,16,1186668,624733,561935,206465,87875,118590,980203,536858,443345,10448,5858,4590,90245,48943,41302,225824,120965,104859,302358,179108,123250,351327,181983,169344,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,State - KARNATAKA  29,Total,17,756205,401409,354796,88567,37939,50628,667638,363470,304168,5832,3240,2592,46190,25203,20987,124833,66214,58619,129195,76920,52275,361588,191893,169695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,18,1565363,826178,739185,342120,140580,201540,1223243,685598,537645,17510,9864,7646,122265,68859,53406,274959,145531,129428,215187,129037,86150,352783,199177,153606,222223,119159,103064,2653,1731,922,15662,12239,3423,0,0,0,1,1,0,2001
C2308,29,0,State - KARNATAKA  29,Total,19,770321,399590,370731,115435,41160,74275,654886,358430,296456,7418,4037,3381,50623,27378,23245,120331,60023,60308,105551,61270,44281,176993,98056,78937,176109,94379,81730,2512,1651,861,15348,11636,3712,0,0,0,1,0,1,2001
C2308,29,0,State - KARNATAKA  29,Total,20-24,4886225,2541933,2344292,1121210,386163,735047,3765015,2155770,1609245,58912,33129,25783,343529,187123,156406,761822,384550,377272,533493,323650,209843,913384,525130,388254,635406,382087,253319,17569,12700,4869,103034,79928,23106,397855,227467,170388,11,6,5,2001
C2308,29,0,State - KARNATAKA  29,Total,25-29,4578219,2216303,2361916,1451293,459433,991860,3126926,1756870,1370056,60712,33046,27666,364865,184729,180136,684749,324413,360336,368501,211509,156992,714440,400608,313832,355468,229130,126338,14064,10772,3292,80948,63027,17921,483173,299632,183541,6,4,2,2001
C2308,29,0,State - KARNATAKA  29,Total,30-34,3821205,1917602,1903603,1454723,507264,947459,2366482,1410338,956144,53190,30741,22449,338979,183599,155380,562491,289784,272707,243206,145754,97452,518677,311601,207076,218168,150265,67903,9679,8029,1650,62194,48733,13461,359891,241827,118064,7,5,2,2001
C2308,29,0,State - KARNATAKA  29,Total,35-39,3918079,1926776,1991303,1709255,603819,1105436,2208824,1322957,885867,57312,34062,23250,385721,214627,171094,609008,322000,287008,206727,124570,82157,455134,276836,178298,155899,108723,47176,5668,4754,914,40357,31336,9021,292995,206046,86949,3,3,0,2001
C2308,29,0,State - KARNATAKA  29,Total,40-44,3058456,1636842,1421614,1388351,553190,835161,1670105,1083652,586453,45939,29932,16007,307372,188155,119217,468568,278284,190284,143557,94172,49385,350790,230238,120552,100450,72978,27472,4014,3410,604,25600,19817,5783,223813,166664,57149,2,2,0,2001
C2308,29,0,State - KARNATAKA  29,Total,45-49,2713842,1434271,1279571,1271817,482519,789298,1442025,951752,490273,39782,25608,14174,286299,175735,110564,414867,249685,165182,121574,81453,40121,299340,203068,96272,77155,57716,19439,2958,2555,403,19666,15166,4500,180382,140764,39618,2,2,0,2001
C2308,29,0,State - KARNATAKA  29,Total,50-54,2109655,1117489,992166,1089331,413547,675784,1020324,703942,316382,31736,20718,11018,217727,140329,77398,291781,185348,106433,82188,56333,25855,207205,148399,58806,47828,36991,10837,3056,2778,278,17677,14594,3083,121126,98452,22674,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,55-59,1423742,694759,728983,770099,255158,514941,653643,439601,214042,21089,13157,7932,163296,101219,62077,200117,123649,76468,51734,34186,17548,113984,82085,31899,23879,18906,4973,2550,2329,221,14127,12034,2093,62865,52034,10831,2,2,0,2001
C2308,29,0,State - KARNATAKA  29,Total,60-64,1498909,728997,769912,932094,328818,603276,566815,400179,166636,24074,15132,8942,154697,102473,52224,180030,121345,58685,43855,30573,13282,89706,67511,22195,15934,13096,2838,1934,1775,159,10547,9140,1407,46038,39134,6904,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,65-69,953187,441373,511814,588413,190201,398212,364774,251172,113602,14863,9070,5793,108093,69493,38600,116289,75701,40588,27396,18521,8875,55414,41997,13417,9203,7546,1657,1111,1034,77,5560,4719,841,26845,23091,3754,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,70-74,799497,382616,416881,533522,188906,344616,265975,193710,72265,13058,8094,4964,85308,59115,26193,86663,61400,25263,18328,12892,5436,36244,29480,6764,6128,5021,1107,623,573,50,3310,2880,430,16313,14255,2058,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,75-79,353230,168279,184951,222999,75243,147756,130231,93036,37195,5853,3536,2317,42660,28941,13719,42094,29519,12575,9602,6710,2892,17611,13932,3679,3101,2415,686,308,279,29,1400,1192,208,7602,6512,1090,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,80+,457199,202465,254734,319689,104015,215674,137510,98450,39060,7921,4640,3281,47714,32223,15491,43491,31428,12063,9586,6971,2615,16945,13523,3422,3639,2837,802,281,258,23,1238,1026,212,6695,5544,1151,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Total,Age not stated,51844,28697,23147,27175,13177,13998,24669,15520,9149,8040,5237,2803,4409,2546,1863,4671,2809,1862,2074,1349,725,2670,1654,1016,1097,716,381,59,33,26,283,222,61,1366,954,412,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,All ages,34889033,17648958,17240075,17116921,6999867,10117054,17772112,10649091,7123021,397696,243853,153843,5499243,3076869,2422374,5468935,3083343,2385592,2310012,1429814,880198,2458577,1576215,882362,886701,635189,251512,12761,11127,1634,142775,117589,25186,595402,475083,120319,10,9,1,2001
C2308,29,0,State - KARNATAKA  29,Rural,0-6,4935380,2532557,2402823,4935380,2532557,2402823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,7,687192,349061,338131,233147,112396,120751,454045,236665,217380,4054,2296,1758,449991,234369,215622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,8,885349,444683,440666,170438,74086,96352,714911,370597,344314,4213,2369,1844,710698,368228,342470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,9,794528,400978,393550,86703,34615,52088,707825,366363,341462,2882,1556,1326,678027,351316,326711,26916,13491,13425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,10,1001269,508854,492415,156637,61980,94657,844632,446874,397758,4907,2574,2333,673787,358141,315646,165938,86159,79779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,11,689756,352109,337647,65165,22737,42428,624591,329372,295219,2729,1441,1288,244081,129873,114208,377781,198058,179723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,12,982990,499436,483554,171307,65165,106142,811683,434271,377412,6237,3284,2953,162020,85954,76066,614836,330632,284204,28590,14401,14189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,13,736407,377639,358768,96782,34050,62732,639625,343589,296036,4101,2071,2030,67381,34144,33237,470030,258134,211896,98113,49240,48873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,14,840718,439795,400923,138145,51643,86502,702573,388152,314421,6212,3261,2951,73957,37475,36482,321805,179688,142117,300599,167728,132871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,15,743714,399671,344043,148596,62519,86077,595118,337152,257966,6640,3669,2971,62514,33290,29224,171413,94282,77131,288524,171527,116997,66027,34384,31643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,16,801275,426176,375099,168475,70225,98250,632800,355951,276849,8388,4689,3699,70799,37660,33139,163403,86547,76856,201521,122405,79116,188688,104649,84039,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,17,450632,240976,209656,67396,27735,39661,383236,213241,169995,4205,2333,1872,33841,17911,15930,83911,43500,40411,83457,50277,33180,177822,99220,78602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,18,1036669,551936,484733,274702,111628,163074,761967,440308,321659,13426,7678,5748,94815,52964,41851,193428,102377,91051,148963,91219,57744,204466,119943,84523,99946,60250,39696,566,446,120,6356,5430,926,0,0,0,1,1,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,19,451938,233919,218019,88984,30672,58312,362954,203247,159707,5269,2912,2357,37559,19917,17642,80466,39304,41162,69211,40853,28358,95423,54353,41070,69013,40992,28021,473,361,112,5540,4555,985,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,20-24,2985560,1546091,1439469,884901,300008,584893,2100659,1246083,854576,42214,24118,18096,261328,142238,119090,505477,255118,250359,345562,216184,129378,492928,296493,196435,289732,195768,93964,3767,3152,615,38481,31429,7052,121168,81581,39587,2,2,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,25-29,2848720,1359926,1488794,1151585,362073,789512,1697135,997853,699282,44091,24616,19475,277537,143651,133886,436231,210937,225294,222407,133682,88725,353511,211693,141818,175576,129419,46157,3083,2706,377,29562,23685,5877,155133,117461,37672,4,3,1,2001
C2308,29,0,State - KARNATAKA  29,Rural,30-34,2430733,1198795,1231938,1171965,407511,764454,1258768,791284,467484,39513,23513,16000,259838,145164,114674,352181,188653,163528,138993,89374,49619,235858,156149,79709,99103,78940,20163,1971,1828,143,22845,18488,4357,108464,89173,19291,2,2,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,35-39,2530832,1228241,1302591,1363911,485948,877963,1166921,742293,424628,42807,26509,16298,292285,170091,122194,373174,210059,163115,113947,75501,38446,193986,134057,59929,60474,49442,11032,937,852,85,13155,10741,2414,76156,65041,11115,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,40-44,1997708,1058414,939294,1121701,452567,669134,876007,605847,270160,34765,23665,11100,234680,150468,84212,293719,187136,106583,79385,58021,21364,143297,108738,34559,34991,29544,5447,466,416,50,6932,5642,1290,47772,42217,5555,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,45-49,1774819,928804,846015,1017753,394715,623038,757066,534089,222977,29760,20174,9586,216266,140352,75914,258903,170000,88903,65700,49732,15968,119044,94340,24704,25814,22276,3538,293,267,26,5283,4354,929,36003,32594,3409,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,50-54,1399820,733108,666712,873467,341088,532379,526353,392020,134333,23534,16248,7286,162048,111727,50321,179366,127135,52231,43387,34221,9166,76517,65052,11465,14617,13016,1601,269,250,19,3883,3348,535,22732,21023,1709,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,55-59,959486,458153,501333,618648,210901,407747,340838,247252,93586,15407,10172,5235,119289,80056,39233,119769,84039,35730,26119,20132,5987,38386,32790,5596,6687,6026,661,246,216,30,3810,3468,342,11125,10353,772,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,60-64,1059747,510997,548750,752226,274848,477378,307521,236149,71372,17661,11854,5807,113184,81349,31835,109092,83731,25361,22387,18265,4122,29851,26600,3251,4222,3887,335,266,237,29,3126,2922,204,7732,7304,428,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,65-69,669806,307599,362207,474471,159607,314864,195335,147992,47343,10764,7126,3638,77007,54745,22262,67901,51433,16468,13326,10822,2504,18170,16234,1936,2295,2119,176,165,154,11,1709,1595,114,3998,3764,234,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,70-74,579970,276687,303283,432362,159259,273103,147608,117428,30180,9562,6403,3159,60619,46394,14225,50780,40948,9832,8971,7497,1474,12187,11134,1053,1691,1502,189,127,117,10,1195,1129,66,2476,2304,172,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,75-79,247996,117686,130310,178601,62984,115617,69395,54702,14693,4080,2699,1381,29527,22455,7072,23637,19104,4533,4460,3696,764,5300,4644,656,825,685,140,62,57,5,444,409,35,1060,953,107,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,80+,332075,147877,184198,254655,87263,167392,77420,60614,16806,5630,3551,2079,32891,25003,7888,25465,20825,4640,5040,4113,927,5693,4829,864,1174,953,221,59,59,0,340,299,41,1128,982,146,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Rural,Age not stated,33944,18790,15154,18818,9087,9731,15126,9703,5423,4645,3072,1573,3274,1934,1340,3313,2053,1260,1350,924,426,1423,913,510,541,370,171,11,9,2,114,95,19,455,333,122,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Urban,All ages,17961529,9249960,8711569,5298679,2237840,3060839,12662850,7012120,5650730,140846,75053,65793,2177566,1128401,1049165,3000520,1523155,1477365,1505086,810105,694981,2711807,1507684,1204123,1164986,666776,498210,56278,43534,12744,274176,210100,64076,1631557,1047293,584264,28,19,9,2001
C2308,29,0,State - KARNATAKA  29,Urban,0-6,2246720,1158401,1088319,2246720,1158401,1088319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Urban,7,336215,172297,163918,74880,37756,37124,261335,134541,126794,2103,1133,970,259232,133408,125824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Urban,8,403052,203822,199230,47029,22564,24465,356023,181258,174765,1421,803,618,354602,180455,174147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Urban,9,335589,169154,166435,23722,11069,12653,311867,158085,153782,889,489,400,287214,146644,140570,23764,10952,12812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Urban,10,461237,237392,223845,39838,18650,21188,421399,218742,202657,1526,886,640,285259,152126,133133,134614,65730,68884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,29,0,State - KARNATAKA  29,Urban,11,326886,166762,160124,18071,8108,9963,308815,158654,150161,857,497,360,94842,52830,42012,213115,105326,107789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
C2308,29,0,State - KARNATAKA  29,Urban,12,443819,229326,214493,39002,18376,20626,404817,210950,193867,1551,928,623,54283,31907,22376,319086,164580,154506,29896,13534,16362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2001
